,Cat,Dog,Intact Female,Intact Male,Neutered Male,Spayed Female,OutcomeType_label
11328,0.0,1.0,0.0,0.0,1.0,0.0,0
11329,1.0,0.0,1.0,0.0,0.0,0.0,4
11330,0.0,1.0,1.0,0.0,0.0,0.0,3
11331,1.0,0.0,0.0,1.0,0.0,0.0,4
11332,1.0,0.0,1.0,0.0,0.0,0.0,2
11333,1.0,0.0,0.0,0.0,1.0,0.0,4
11334,1.0,0.0,0.0,1.0,0.0,0.0,4
11335,0.0,1.0,0.0,0.0,0.0,1.0,3
11336,0.0,1.0,0.0,0.0,1.0,0.0,0
11337,0.0,1.0,0.0,0.0,0.0,1.0,3
11338,0.0,1.0,0.0,0.0,0.0,1.0,3
11339,1.0,0.0,0.0,0.0,1.0,0.0,0
11340,1.0,0.0,0.0,0.0,1.0,0.0,0
11341,0.0,1.0,0.0,0.0,1.0,0.0,0
11342,0.0,1.0,0.0,0.0,0.0,1.0,0
11343,1.0,0.0,0.0,0.0,1.0,0.0,0
11344,0.0,1.0,0.0,0.0,0.0,1.0,0
11345,1.0,0.0,0.0,0.0,1.0,0.0,0
11346,1.0,0.0,0.0,0.0,1.0,0.0,0
11347,0.0,1.0,0.0,0.0,1.0,0.0,3
11348,1.0,0.0,0.0,0.0,0.0,1.0,1
11349,1.0,0.0,0.0,0.0,0.0,1.0,3
11350,0.0,1.0,0.0,0.0,1.0,0.0,3
11351,0.0,1.0,0.0,0.0,0.0,1.0,0
11352,0.0,1.0,0.0,1.0,0.0,0.0,2
11353,1.0,0.0,0.0,0.0,1.0,0.0,0
11354,0.0,1.0,0.0,0.0,1.0,0.0,3
11355,0.0,1.0,0.0,0.0,0.0,1.0,4
11356,0.0,1.0,0.0,0.0,0.0,1.0,0
11357,0.0,1.0,0.0,0.0,1.0,0.0,4
11358,0.0,1.0,0.0,0.0,1.0,0.0,4
11359,0.0,1.0,0.0,0.0,0.0,1.0,0
11360,1.0,0.0,0.0,1.0,0.0,0.0,4
11361,1.0,0.0,1.0,0.0,0.0,0.0,2
11362,0.0,1.0,0.0,0.0,1.0,0.0,3
11363,0.0,1.0,0.0,0.0,0.0,1.0,0
11364,0.0,1.0,0.0,0.0,0.0,1.0,3
11365,0.0,1.0,0.0,0.0,0.0,1.0,3
11366,1.0,0.0,0.0,0.0,1.0,0.0,0
11367,0.0,1.0,0.0,0.0,0.0,1.0,0
11368,1.0,0.0,0.0,0.0,1.0,0.0,4
11369,0.0,1.0,1.0,0.0,0.0,0.0,4
11370,1.0,0.0,0.0,0.0,0.0,1.0,0
11371,0.0,1.0,0.0,0.0,1.0,0.0,4
11372,1.0,0.0,0.0,0.0,1.0,0.0,0
11373,0.0,1.0,0.0,0.0,1.0,0.0,0
11374,0.0,1.0,0.0,0.0,1.0,0.0,0
11375,1.0,0.0,0.0,0.0,0.0,1.0,0
11376,1.0,0.0,0.0,0.0,1.0,0.0,0
11377,1.0,0.0,0.0,0.0,1.0,0.0,3
11378,1.0,0.0,0.0,0.0,1.0,0.0,0
11379,1.0,0.0,0.0,0.0,1.0,0.0,0
11380,1.0,0.0,0.0,0.0,0.0,1.0,0
11381,0.0,1.0,0.0,0.0,1.0,0.0,0
11382,1.0,0.0,1.0,0.0,0.0,0.0,4
11383,0.0,1.0,0.0,1.0,0.0,0.0,2
11384,0.0,1.0,0.0,0.0,0.0,1.0,4
11385,0.0,1.0,0.0,0.0,0.0,1.0,0
11386,1.0,0.0,0.0,0.0,0.0,0.0,4
11387,0.0,1.0,0.0,0.0,0.0,1.0,4
11388,0.0,1.0,0.0,0.0,0.0,1.0,3
11389,0.0,1.0,0.0,0.0,0.0,1.0,0
11390,0.0,1.0,0.0,0.0,0.0,1.0,0
11391,0.0,1.0,0.0,0.0,0.0,1.0,0
11392,0.0,1.0,0.0,0.0,1.0,0.0,0
11393,0.0,1.0,0.0,0.0,0.0,1.0,4
11394,0.0,1.0,0.0,0.0,0.0,1.0,4
11395,1.0,0.0,0.0,0.0,0.0,0.0,4
11396,0.0,1.0,0.0,0.0,1.0,0.0,4
11397,0.0,1.0,0.0,0.0,1.0,0.0,3
11398,1.0,0.0,0.0,0.0,0.0,0.0,4
11399,0.0,1.0,0.0,0.0,0.0,1.0,0
11400,0.0,1.0,0.0,0.0,0.0,1.0,2
11401,1.0,0.0,0.0,0.0,0.0,1.0,0
11402,1.0,0.0,0.0,0.0,0.0,0.0,4
11403,0.0,1.0,0.0,0.0,0.0,1.0,0
11404,0.0,1.0,0.0,0.0,1.0,0.0,3
11405,0.0,1.0,0.0,0.0,0.0,1.0,3
11406,1.0,0.0,0.0,0.0,0.0,0.0,4
11407,1.0,0.0,0.0,0.0,0.0,1.0,0
11408,1.0,0.0,0.0,0.0,0.0,1.0,0
11409,1.0,0.0,1.0,0.0,0.0,0.0,4
11410,0.0,1.0,1.0,0.0,0.0,0.0,4
11411,1.0,0.0,0.0,1.0,0.0,0.0,4
11412,0.0,1.0,1.0,0.0,0.0,0.0,4
11413,0.0,1.0,0.0,0.0,0.0,1.0,0
11414,0.0,1.0,0.0,0.0,1.0,0.0,0
11415,1.0,0.0,0.0,0.0,0.0,1.0,4
11416,0.0,1.0,0.0,0.0,1.0,0.0,0
11417,0.0,1.0,0.0,0.0,1.0,0.0,0
11418,0.0,1.0,0.0,0.0,1.0,0.0,0
11419,0.0,1.0,0.0,0.0,0.0,1.0,0
11420,0.0,1.0,0.0,0.0,0.0,1.0,0
11421,1.0,0.0,0.0,0.0,0.0,0.0,4
11422,1.0,0.0,0.0,0.0,0.0,1.0,0
11423,1.0,0.0,0.0,0.0,0.0,1.0,0
11424,0.0,1.0,0.0,0.0,0.0,1.0,3
11425,0.0,1.0,0.0,0.0,0.0,1.0,4
11426,0.0,1.0,1.0,0.0,0.0,0.0,3
11427,0.0,1.0,0.0,1.0,0.0,0.0,4
11428,1.0,0.0,0.0,0.0,0.0,1.0,0
11429,0.0,1.0,0.0,0.0,0.0,1.0,3
11430,1.0,0.0,1.0,0.0,0.0,0.0,4
11431,0.0,1.0,0.0,0.0,0.0,1.0,0
11432,1.0,0.0,0.0,0.0,0.0,1.0,0
11433,1.0,0.0,0.0,1.0,0.0,0.0,4
11434,1.0,0.0,0.0,0.0,1.0,0.0,3
11435,0.0,1.0,0.0,0.0,1.0,0.0,3
11436,0.0,1.0,0.0,0.0,1.0,0.0,3
11437,0.0,1.0,0.0,0.0,1.0,0.0,0
11438,1.0,0.0,0.0,1.0,0.0,0.0,4
11439,1.0,0.0,0.0,1.0,0.0,0.0,2
11440,0.0,1.0,0.0,0.0,1.0,0.0,4
11441,0.0,1.0,0.0,1.0,0.0,0.0,3
11442,1.0,0.0,0.0,0.0,0.0,0.0,4
11443,1.0,0.0,0.0,0.0,0.0,1.0,0
11444,0.0,1.0,0.0,0.0,0.0,1.0,0
11445,1.0,0.0,0.0,0.0,0.0,1.0,4
11446,0.0,1.0,0.0,0.0,0.0,1.0,3
11447,0.0,1.0,0.0,0.0,0.0,1.0,0
11448,1.0,0.0,0.0,0.0,0.0,1.0,0
11449,1.0,0.0,0.0,0.0,0.0,1.0,0
11450,0.0,1.0,0.0,0.0,0.0,1.0,3
11451,0.0,1.0,0.0,0.0,0.0,1.0,4
11452,0.0,1.0,1.0,0.0,0.0,0.0,4
11453,1.0,0.0,0.0,0.0,1.0,0.0,4
11454,1.0,0.0,0.0,0.0,0.0,1.0,4
11455,1.0,0.0,0.0,0.0,1.0,0.0,4
11456,0.0,1.0,0.0,0.0,1.0,0.0,3
11457,1.0,0.0,0.0,0.0,1.0,0.0,4
11458,1.0,0.0,0.0,0.0,0.0,1.0,0
11459,0.0,1.0,0.0,0.0,0.0,1.0,3
11460,0.0,1.0,0.0,0.0,1.0,0.0,0
11461,1.0,0.0,0.0,0.0,0.0,1.0,0
11462,1.0,0.0,1.0,0.0,0.0,0.0,4
11463,1.0,0.0,0.0,0.0,1.0,0.0,0
11464,1.0,0.0,0.0,0.0,0.0,0.0,4
11465,0.0,1.0,0.0,0.0,1.0,0.0,0
11466,1.0,0.0,0.0,0.0,1.0,0.0,4
11467,0.0,1.0,0.0,0.0,0.0,1.0,3
11468,0.0,1.0,0.0,1.0,0.0,0.0,3
11469,0.0,1.0,0.0,0.0,1.0,0.0,0
11470,0.0,1.0,0.0,0.0,0.0,1.0,4
11471,1.0,0.0,0.0,0.0,1.0,0.0,0
11472,0.0,1.0,0.0,0.0,1.0,0.0,4
11473,1.0,0.0,0.0,1.0,0.0,0.0,4
11474,1.0,0.0,0.0,0.0,1.0,0.0,0
11475,0.0,1.0,0.0,1.0,0.0,0.0,4
11476,1.0,0.0,0.0,1.0,0.0,0.0,4
11477,0.0,1.0,0.0,0.0,1.0,0.0,4
11478,0.0,1.0,0.0,0.0,0.0,1.0,0
11479,0.0,1.0,0.0,0.0,1.0,0.0,4
11480,0.0,1.0,0.0,0.0,0.0,1.0,0
11481,1.0,0.0,0.0,0.0,0.0,1.0,3
11482,0.0,1.0,0.0,0.0,1.0,0.0,0
11483,1.0,0.0,0.0,0.0,0.0,1.0,4
11484,0.0,1.0,0.0,0.0,1.0,0.0,0
11485,0.0,1.0,0.0,0.0,0.0,1.0,0
11486,1.0,0.0,0.0,0.0,0.0,1.0,0
11487,1.0,0.0,1.0,0.0,0.0,0.0,4
11488,0.0,1.0,0.0,0.0,0.0,1.0,0
11489,0.0,1.0,0.0,0.0,1.0,0.0,3
11490,0.0,1.0,0.0,1.0,0.0,0.0,0
11491,0.0,1.0,0.0,1.0,0.0,0.0,4
11492,0.0,1.0,0.0,0.0,1.0,0.0,0
11493,0.0,1.0,0.0,0.0,0.0,1.0,0
11494,0.0,1.0,0.0,0.0,1.0,0.0,3
11495,0.0,1.0,0.0,0.0,0.0,1.0,0
11496,0.0,1.0,0.0,0.0,1.0,0.0,0
11497,0.0,1.0,1.0,0.0,0.0,0.0,4
11498,0.0,1.0,1.0,0.0,0.0,0.0,1
11499,0.0,1.0,0.0,0.0,0.0,1.0,0
11500,0.0,1.0,0.0,0.0,0.0,1.0,3
11501,0.0,1.0,0.0,1.0,0.0,0.0,3
11502,1.0,0.0,0.0,0.0,0.0,1.0,3
11503,1.0,0.0,0.0,1.0,0.0,0.0,4
11504,1.0,0.0,0.0,0.0,0.0,0.0,4
11505,0.0,1.0,0.0,0.0,0.0,1.0,4
11506,1.0,0.0,0.0,0.0,0.0,1.0,0
11507,1.0,0.0,0.0,0.0,0.0,1.0,0
11508,0.0,1.0,0.0,1.0,0.0,0.0,3
11509,1.0,0.0,0.0,0.0,0.0,0.0,4
11510,0.0,1.0,0.0,1.0,0.0,0.0,3
11511,1.0,0.0,0.0,0.0,1.0,0.0,3
11512,0.0,1.0,0.0,0.0,1.0,0.0,4
11513,0.0,1.0,0.0,1.0,0.0,0.0,4
11514,0.0,1.0,0.0,0.0,0.0,1.0,4
11515,1.0,0.0,1.0,0.0,0.0,0.0,4
11516,1.0,0.0,0.0,0.0,0.0,1.0,0
11517,0.0,1.0,0.0,1.0,0.0,0.0,2
11518,1.0,0.0,0.0,0.0,0.0,1.0,0
11519,1.0,0.0,0.0,0.0,0.0,1.0,0
11520,1.0,0.0,0.0,1.0,0.0,0.0,4
11521,1.0,0.0,0.0,0.0,0.0,1.0,2
11522,0.0,1.0,0.0,0.0,1.0,0.0,3
11523,0.0,1.0,0.0,0.0,1.0,0.0,0
11524,1.0,0.0,0.0,0.0,0.0,0.0,2
11525,1.0,0.0,0.0,0.0,1.0,0.0,0
11526,0.0,1.0,0.0,0.0,1.0,0.0,0
11527,0.0,1.0,0.0,1.0,0.0,0.0,2
11528,0.0,1.0,0.0,0.0,0.0,1.0,0
11529,1.0,0.0,1.0,0.0,0.0,0.0,4
11530,1.0,0.0,0.0,0.0,1.0,0.0,0
11531,1.0,0.0,0.0,0.0,0.0,1.0,0
11532,0.0,1.0,0.0,0.0,0.0,1.0,0
11533,0.0,1.0,0.0,0.0,0.0,1.0,0
11534,0.0,1.0,1.0,0.0,0.0,0.0,4
11535,0.0,1.0,0.0,0.0,0.0,1.0,4
11536,1.0,0.0,1.0,0.0,0.0,0.0,4
11537,1.0,0.0,0.0,0.0,0.0,1.0,0
11538,1.0,0.0,0.0,0.0,0.0,1.0,0
11539,0.0,1.0,0.0,1.0,0.0,0.0,4
11540,1.0,0.0,1.0,0.0,0.0,0.0,4
11541,1.0,0.0,0.0,0.0,0.0,1.0,0
11542,1.0,0.0,0.0,1.0,0.0,0.0,4
11543,1.0,0.0,0.0,0.0,1.0,0.0,0
11544,1.0,0.0,0.0,1.0,0.0,0.0,4
11545,0.0,1.0,0.0,1.0,0.0,0.0,3
11546,0.0,1.0,0.0,0.0,0.0,1.0,4
11547,1.0,0.0,1.0,0.0,0.0,0.0,4
11548,0.0,1.0,0.0,0.0,1.0,0.0,3
11549,1.0,0.0,0.0,1.0,0.0,0.0,2
11550,0.0,1.0,0.0,0.0,0.0,1.0,3
11551,1.0,0.0,0.0,0.0,1.0,0.0,4
11552,1.0,0.0,0.0,1.0,0.0,0.0,4
11553,1.0,0.0,0.0,0.0,0.0,1.0,0
11554,0.0,1.0,0.0,0.0,0.0,1.0,4
11555,1.0,0.0,1.0,0.0,0.0,0.0,4
11556,0.0,1.0,0.0,0.0,0.0,1.0,0
11557,0.0,1.0,0.0,0.0,0.0,1.0,0
11558,1.0,0.0,0.0,0.0,1.0,0.0,0
11559,0.0,1.0,1.0,0.0,0.0,0.0,4
11560,1.0,0.0,0.0,0.0,1.0,0.0,0
11561,1.0,0.0,0.0,0.0,1.0,0.0,0
11562,0.0,1.0,0.0,0.0,0.0,1.0,0
11563,0.0,1.0,0.0,0.0,1.0,0.0,0
11564,1.0,0.0,0.0,1.0,0.0,0.0,4
11565,0.0,1.0,0.0,1.0,0.0,0.0,4
11566,1.0,0.0,0.0,0.0,1.0,0.0,0
11567,0.0,1.0,0.0,0.0,0.0,1.0,3
11568,1.0,0.0,0.0,1.0,0.0,0.0,4
11569,0.0,1.0,0.0,0.0,0.0,1.0,2
11570,0.0,1.0,0.0,1.0,0.0,0.0,3
11571,1.0,0.0,0.0,0.0,0.0,1.0,0
11572,1.0,0.0,0.0,0.0,0.0,1.0,0
11573,0.0,1.0,0.0,0.0,0.0,1.0,4
11574,0.0,1.0,0.0,1.0,0.0,0.0,2
11575,0.0,1.0,0.0,0.0,1.0,0.0,3
11576,0.0,1.0,0.0,1.0,0.0,0.0,3
11577,0.0,1.0,1.0,0.0,0.0,0.0,4
11578,1.0,0.0,0.0,1.0,0.0,0.0,4
11579,0.0,1.0,0.0,0.0,1.0,0.0,0
11580,1.0,0.0,1.0,0.0,0.0,0.0,4
11581,0.0,1.0,0.0,0.0,0.0,1.0,0
11582,0.0,1.0,0.0,0.0,0.0,1.0,0
11583,0.0,1.0,0.0,1.0,0.0,0.0,4
11584,0.0,1.0,0.0,0.0,1.0,0.0,4
11585,1.0,0.0,0.0,0.0,1.0,0.0,0
11586,1.0,0.0,0.0,0.0,0.0,0.0,4
11587,0.0,1.0,0.0,0.0,0.0,1.0,0
11588,1.0,0.0,0.0,0.0,1.0,0.0,4
11589,1.0,0.0,0.0,0.0,0.0,1.0,0
11590,0.0,1.0,0.0,0.0,0.0,1.0,3
11591,1.0,0.0,0.0,1.0,0.0,0.0,4
11592,0.0,1.0,0.0,1.0,0.0,0.0,4
11593,0.0,1.0,0.0,0.0,0.0,1.0,0
11594,0.0,1.0,0.0,0.0,1.0,0.0,0
11595,0.0,1.0,0.0,0.0,1.0,0.0,0
11596,0.0,1.0,1.0,0.0,0.0,0.0,4
11597,1.0,0.0,0.0,0.0,0.0,1.0,0
11598,0.0,1.0,0.0,0.0,1.0,0.0,3
11599,1.0,0.0,0.0,0.0,0.0,1.0,4
11600,1.0,0.0,0.0,0.0,1.0,0.0,4
11601,0.0,1.0,0.0,0.0,0.0,1.0,3
11602,0.0,1.0,1.0,0.0,0.0,0.0,4
11603,0.0,1.0,0.0,1.0,0.0,0.0,4
11604,0.0,1.0,0.0,0.0,1.0,0.0,3
11605,1.0,0.0,0.0,0.0,1.0,0.0,0
11606,0.0,1.0,0.0,0.0,0.0,1.0,0
11607,0.0,1.0,0.0,1.0,0.0,0.0,4
11608,0.0,1.0,0.0,0.0,1.0,0.0,0
11609,0.0,1.0,1.0,0.0,0.0,0.0,1
11610,1.0,0.0,0.0,1.0,0.0,0.0,4
11611,0.0,1.0,0.0,0.0,0.0,1.0,0
11612,1.0,0.0,0.0,0.0,1.0,0.0,0
11613,0.0,1.0,0.0,0.0,0.0,1.0,0
11614,0.0,1.0,0.0,0.0,0.0,1.0,4
11615,1.0,0.0,1.0,0.0,0.0,0.0,4
11616,0.0,1.0,0.0,0.0,0.0,1.0,0
11617,0.0,1.0,0.0,0.0,0.0,1.0,0
11618,0.0,1.0,0.0,0.0,1.0,0.0,4
11619,0.0,1.0,0.0,0.0,0.0,1.0,4
11620,1.0,0.0,0.0,0.0,0.0,0.0,2
11621,0.0,1.0,0.0,0.0,0.0,1.0,0
11622,1.0,0.0,1.0,0.0,0.0,0.0,4
11623,1.0,0.0,1.0,0.0,0.0,0.0,4
11624,0.0,1.0,0.0,0.0,0.0,1.0,0
11625,0.0,1.0,0.0,0.0,0.0,1.0,4
11626,0.0,1.0,0.0,0.0,1.0,0.0,3
11627,1.0,0.0,0.0,1.0,0.0,0.0,4
11628,0.0,1.0,0.0,0.0,0.0,1.0,3
11629,0.0,1.0,1.0,0.0,0.0,0.0,4
11630,0.0,1.0,0.0,0.0,1.0,0.0,0
11631,1.0,0.0,0.0,1.0,0.0,0.0,4
11632,0.0,1.0,0.0,0.0,0.0,1.0,0
11633,0.0,1.0,0.0,0.0,0.0,1.0,0
11634,1.0,0.0,1.0,0.0,0.0,0.0,4
11635,0.0,1.0,1.0,0.0,0.0,0.0,4
11636,0.0,1.0,0.0,0.0,1.0,0.0,3
11637,0.0,1.0,0.0,1.0,0.0,0.0,3
11638,1.0,0.0,0.0,1.0,0.0,0.0,2
11639,1.0,0.0,0.0,0.0,1.0,0.0,0
11640,1.0,0.0,0.0,0.0,1.0,0.0,0
11641,1.0,0.0,0.0,0.0,0.0,0.0,4
11642,0.0,1.0,0.0,0.0,0.0,1.0,3
11643,0.0,1.0,1.0,0.0,0.0,0.0,4
11644,1.0,0.0,1.0,0.0,0.0,0.0,4
11645,0.0,1.0,0.0,0.0,0.0,1.0,3
11646,0.0,1.0,0.0,0.0,1.0,0.0,0
11647,0.0,1.0,0.0,0.0,0.0,1.0,0
11648,0.0,1.0,0.0,0.0,0.0,1.0,0
11649,0.0,1.0,0.0,0.0,1.0,0.0,3
11650,0.0,1.0,0.0,0.0,1.0,0.0,0
11651,0.0,1.0,0.0,0.0,1.0,0.0,3
11652,1.0,0.0,0.0,0.0,0.0,1.0,0
11653,1.0,0.0,1.0,0.0,0.0,0.0,4
11654,0.0,1.0,0.0,0.0,0.0,1.0,2
11655,1.0,0.0,1.0,0.0,0.0,0.0,4
11656,0.0,1.0,0.0,0.0,0.0,1.0,0
11657,0.0,1.0,0.0,0.0,1.0,0.0,0
11658,0.0,1.0,0.0,0.0,1.0,0.0,0
11659,0.0,1.0,0.0,0.0,0.0,1.0,4
11660,1.0,0.0,0.0,0.0,1.0,0.0,0
11661,0.0,1.0,1.0,0.0,0.0,0.0,4
11662,0.0,1.0,1.0,0.0,0.0,0.0,4
11663,0.0,1.0,0.0,0.0,1.0,0.0,0
11664,1.0,0.0,0.0,0.0,0.0,0.0,2
11665,1.0,0.0,1.0,0.0,0.0,0.0,4
11666,1.0,0.0,0.0,1.0,0.0,0.0,4
11667,0.0,1.0,1.0,0.0,0.0,0.0,4
11668,0.0,1.0,0.0,0.0,1.0,0.0,0
11669,0.0,1.0,0.0,0.0,0.0,1.0,0
11670,0.0,1.0,0.0,0.0,0.0,1.0,4
11671,1.0,0.0,0.0,1.0,0.0,0.0,4
11672,0.0,1.0,0.0,0.0,1.0,0.0,0
11673,1.0,0.0,0.0,0.0,0.0,0.0,2
11674,0.0,1.0,0.0,0.0,0.0,1.0,4
11675,1.0,0.0,1.0,0.0,0.0,0.0,2
11676,0.0,1.0,0.0,1.0,0.0,0.0,3
11677,1.0,0.0,0.0,0.0,0.0,1.0,3
11678,1.0,0.0,0.0,0.0,1.0,0.0,4
11679,1.0,0.0,0.0,1.0,0.0,0.0,4
11680,0.0,1.0,0.0,0.0,1.0,0.0,3
11681,0.0,1.0,0.0,0.0,1.0,0.0,4
11682,0.0,1.0,0.0,0.0,0.0,1.0,0
11683,1.0,0.0,0.0,0.0,0.0,1.0,0
11684,0.0,1.0,0.0,0.0,0.0,1.0,3
11685,0.0,1.0,1.0,0.0,0.0,0.0,4
11686,0.0,1.0,0.0,1.0,0.0,0.0,3
11687,0.0,1.0,0.0,0.0,1.0,0.0,0
11688,0.0,1.0,0.0,0.0,1.0,0.0,3
11689,0.0,1.0,0.0,0.0,0.0,1.0,0
11690,0.0,1.0,0.0,0.0,1.0,0.0,3
11691,1.0,0.0,0.0,0.0,1.0,0.0,0
11692,1.0,0.0,0.0,0.0,0.0,1.0,4
11693,0.0,1.0,0.0,0.0,0.0,1.0,3
11694,0.0,1.0,0.0,0.0,1.0,0.0,3
11695,0.0,1.0,0.0,0.0,0.0,1.0,0
11696,0.0,1.0,0.0,0.0,1.0,0.0,3
11697,1.0,0.0,0.0,0.0,1.0,0.0,0
11698,1.0,0.0,0.0,0.0,0.0,0.0,4
11699,0.0,1.0,0.0,0.0,0.0,1.0,0
11700,0.0,1.0,0.0,0.0,1.0,0.0,4
11701,0.0,1.0,0.0,1.0,0.0,0.0,0
11702,1.0,0.0,0.0,0.0,1.0,0.0,0
11703,1.0,0.0,0.0,0.0,1.0,0.0,0
11704,1.0,0.0,0.0,0.0,1.0,0.0,0
11705,0.0,1.0,0.0,0.0,1.0,0.0,3
11706,1.0,0.0,0.0,0.0,0.0,1.0,0
11707,0.0,1.0,0.0,0.0,0.0,1.0,3
11708,0.0,1.0,1.0,0.0,0.0,0.0,4
11709,1.0,0.0,0.0,0.0,0.0,0.0,4
11710,0.0,1.0,0.0,0.0,1.0,0.0,0
11711,0.0,1.0,0.0,0.0,0.0,1.0,0
11712,0.0,1.0,0.0,0.0,0.0,1.0,0
11713,1.0,0.0,0.0,0.0,1.0,0.0,4
11714,1.0,0.0,1.0,0.0,0.0,0.0,4
11715,0.0,1.0,0.0,0.0,0.0,1.0,0
11716,1.0,0.0,0.0,0.0,0.0,0.0,4
11717,0.0,1.0,1.0,0.0,0.0,0.0,4
11718,1.0,0.0,0.0,1.0,0.0,0.0,2
11719,1.0,0.0,0.0,0.0,1.0,0.0,0
11720,1.0,0.0,0.0,0.0,0.0,1.0,0
11721,1.0,0.0,0.0,0.0,1.0,0.0,0
11722,0.0,1.0,0.0,0.0,1.0,0.0,3
11723,0.0,1.0,0.0,0.0,0.0,1.0,3
11724,0.0,1.0,0.0,0.0,1.0,0.0,3
11725,1.0,0.0,1.0,0.0,0.0,0.0,4
11726,1.0,0.0,0.0,0.0,0.0,0.0,4
11727,0.0,1.0,0.0,0.0,1.0,0.0,0
11728,1.0,0.0,0.0,1.0,0.0,0.0,4
11729,1.0,0.0,0.0,1.0,0.0,0.0,4
11730,1.0,0.0,0.0,0.0,0.0,1.0,0
11731,0.0,1.0,0.0,0.0,0.0,1.0,0
11732,1.0,0.0,0.0,0.0,0.0,0.0,4
11733,0.0,1.0,0.0,0.0,1.0,0.0,0
11734,1.0,0.0,0.0,0.0,1.0,0.0,0
11735,0.0,1.0,0.0,1.0,0.0,0.0,4
11736,1.0,0.0,0.0,1.0,0.0,0.0,0
11737,0.0,1.0,0.0,0.0,0.0,1.0,3
11738,1.0,0.0,1.0,0.0,0.0,0.0,4
11739,0.0,1.0,0.0,0.0,0.0,1.0,0
11740,0.0,1.0,0.0,0.0,1.0,0.0,0
11741,0.0,1.0,0.0,0.0,0.0,1.0,0
11742,0.0,1.0,0.0,0.0,1.0,0.0,3
11743,0.0,1.0,0.0,0.0,1.0,0.0,3
11744,1.0,0.0,0.0,0.0,0.0,1.0,0
11745,1.0,0.0,0.0,0.0,1.0,0.0,0
11746,1.0,0.0,0.0,0.0,0.0,1.0,0
11747,1.0,0.0,0.0,1.0,0.0,0.0,4
11748,1.0,0.0,1.0,0.0,0.0,0.0,4
11749,0.0,1.0,0.0,0.0,1.0,0.0,4
11750,0.0,1.0,0.0,0.0,1.0,0.0,0
11751,0.0,1.0,0.0,0.0,1.0,0.0,3
11752,0.0,1.0,0.0,0.0,0.0,1.0,0
11753,1.0,0.0,0.0,0.0,1.0,0.0,0
11754,0.0,1.0,0.0,0.0,0.0,1.0,0
11755,0.0,1.0,0.0,0.0,1.0,0.0,2
11756,1.0,0.0,0.0,0.0,1.0,0.0,0
11757,0.0,1.0,0.0,1.0,0.0,0.0,3
11758,1.0,0.0,1.0,0.0,0.0,0.0,0
11759,0.0,1.0,0.0,0.0,1.0,0.0,0
11760,0.0,1.0,0.0,0.0,1.0,0.0,2
11761,1.0,0.0,0.0,0.0,1.0,0.0,0
11762,1.0,0.0,0.0,0.0,1.0,0.0,3
11763,0.0,1.0,0.0,0.0,1.0,0.0,3
11764,1.0,0.0,0.0,0.0,0.0,1.0,0
11765,0.0,1.0,0.0,0.0,0.0,1.0,3
11766,0.0,1.0,0.0,1.0,0.0,0.0,4
11767,1.0,0.0,0.0,0.0,1.0,0.0,0
11768,0.0,1.0,0.0,0.0,0.0,1.0,0
11769,0.0,1.0,0.0,0.0,0.0,1.0,0
11770,1.0,0.0,1.0,0.0,0.0,0.0,4
11771,1.0,0.0,0.0,0.0,0.0,1.0,0
11772,1.0,0.0,0.0,0.0,0.0,1.0,0
11773,1.0,0.0,0.0,1.0,0.0,0.0,4
11774,1.0,0.0,0.0,0.0,0.0,1.0,0
11775,1.0,0.0,0.0,1.0,0.0,0.0,4
11776,0.0,1.0,0.0,0.0,0.0,1.0,2
11777,1.0,0.0,1.0,0.0,0.0,0.0,4
11778,0.0,1.0,0.0,0.0,0.0,1.0,0
11779,0.0,1.0,0.0,1.0,0.0,0.0,4
11780,0.0,1.0,0.0,1.0,0.0,0.0,4
11781,0.0,1.0,0.0,0.0,0.0,1.0,3
11782,1.0,0.0,1.0,0.0,0.0,0.0,0
11783,0.0,1.0,0.0,0.0,1.0,0.0,0
11784,1.0,0.0,0.0,0.0,0.0,1.0,4
11785,1.0,0.0,1.0,0.0,0.0,0.0,4
11786,0.0,1.0,0.0,0.0,1.0,0.0,0
11787,0.0,1.0,0.0,0.0,0.0,1.0,3
11788,1.0,0.0,0.0,0.0,0.0,1.0,0
11789,0.0,1.0,0.0,0.0,1.0,0.0,3
11790,1.0,0.0,0.0,0.0,0.0,1.0,0
11791,1.0,0.0,0.0,0.0,1.0,0.0,0
11792,1.0,0.0,0.0,0.0,0.0,1.0,4
11793,0.0,1.0,0.0,0.0,1.0,0.0,3
11794,0.0,1.0,1.0,0.0,0.0,0.0,4
11795,0.0,1.0,0.0,0.0,0.0,1.0,4
11796,0.0,1.0,0.0,0.0,1.0,0.0,0
11797,0.0,1.0,0.0,0.0,0.0,1.0,0
11798,1.0,0.0,0.0,0.0,0.0,0.0,4
11799,0.0,1.0,0.0,0.0,1.0,0.0,0
11800,0.0,1.0,0.0,0.0,1.0,0.0,3
11801,0.0,1.0,1.0,0.0,0.0,0.0,0
11802,0.0,1.0,0.0,0.0,1.0,0.0,0
11803,0.0,1.0,0.0,0.0,1.0,0.0,0
11804,0.0,1.0,0.0,0.0,1.0,0.0,0
11805,0.0,1.0,0.0,0.0,1.0,0.0,0
11806,1.0,0.0,1.0,0.0,0.0,0.0,4
11807,0.0,1.0,0.0,1.0,0.0,0.0,0
11808,0.0,1.0,0.0,0.0,1.0,0.0,4
